Participant_ID,start_400,end_400,start_100,end_100,start_diff,end_diff,movement
Participant_5234,400.0,500.0,100.0,100.0,300.0,400.0,100.0
Participant_5235,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_5236,400.0,600.0,100.0,50.0,300.0,550.0,250.0
Participant_5237,400.0,325.0,100.0,200.0,300.0,125.0,-175.0
Participant_5239,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5240,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5242,400.0,550.0,100.0,100.0,300.0,450.0,150.0
Participant_5243,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5244,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5245,400.0,325.0,100.0,325.0,300.0,0.0,-300.0
Participant_5246,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5247,400.0,300.0,100.0,225.0,300.0,75.0,-225.0
Participant_5248,400.0,100.0,100.0,75.0,300.0,25.0,-275.0
Participant_5249,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5250,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_5251,400.0,300.0,100.0,325.0,300.0,-25.0,-325.0
Participant_5252,400.0,350.0,100.0,25.0,300.0,325.0,25.0
Participant_5253,400.0,325.0,100.0,350.0,300.0,-25.0,-325.0
Participant_5254,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5255,400.0,475.0,100.0,25.0,300.0,450.0,150.0
Participant_5258,400.0,125.0,100.0,125.0,300.0,0.0,-300.0
Participant_5259,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_5260,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_5261,400.0,550.0,100.0,125.0,300.0,425.0,125.0
Participant_5262,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_5263,400.0,550.0,100.0,125.0,300.0,425.0,125.0
Participant_5264,400.0,300.0,100.0,150.0,300.0,150.0,-150.0
Participant_5265,400.0,425.0,100.0,125.0,300.0,300.0,0.0
Participant_5266,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5267,400.0,400.0,100.0,25.0,300.0,375.0,75.0
Participant_5268,400.0,500.0,100.0,50.0,300.0,450.0,150.0
Participant_5269,400.0,300.0,100.0,275.0,300.0,25.0,-275.0
Participant_5270,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_5271,400.0,400.0,100.0,175.0,300.0,225.0,-75.0
Participant_5272,400.0,275.0,100.0,300.0,300.0,-25.0,-325.0
Participant_5274,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5275,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5277,400.0,325.0,100.0,75.0,300.0,250.0,-50.0
Participant_5278,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_5281,400.0,400.0,100.0,200.0,300.0,200.0,-100.0
Participant_5282,400.0,375.0,100.0,300.0,300.0,75.0,-225.0
Participant_5283,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_5284,400.0,375.0,100.0,25.0,300.0,350.0,50.0
Participant_5285,400.0,225.0,100.0,200.0,300.0,25.0,-275.0
Participant_5286,400.0,200.0,100.0,0.0,300.0,200.0,-100.0
Participant_5287,400.0,350.0,100.0,300.0,300.0,50.0,-250.0
Participant_5290,400.0,650.0,100.0,100.0,300.0,550.0,250.0
Participant_5291,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5292,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5294,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5295,400.0,550.0,100.0,25.0,300.0,525.0,225.0
Participant_5296,400.0,550.0,100.0,25.0,300.0,525.0,225.0
Participant_5297,400.0,175.0,100.0,100.0,300.0,75.0,-225.0
Participant_5298,400.0,450.0,100.0,25.0,300.0,425.0,125.0
Participant_5299,400.0,325.0,100.0,300.0,300.0,25.0,-275.0
Participant_5300,400.0,500.0,100.0,250.0,300.0,250.0,-50.0
Participant_5301,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5302,400.0,300.0,100.0,150.0,300.0,150.0,-150.0
Participant_5303,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5304,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5305,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5306,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5307,400.0,500.0,100.0,50.0,300.0,450.0,150.0
Participant_5308,400.0,375.0,100.0,300.0,300.0,75.0,-225.0
Participant_5309,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5310,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5312,400.0,225.0,100.0,150.0,300.0,75.0,-225.0
Participant_5313,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5314,400.0,275.0,100.0,250.0,300.0,25.0,-275.0
Participant_5315,400.0,250.0,100.0,175.0,300.0,75.0,-225.0
Participant_5316,400.0,275.0,100.0,75.0,300.0,200.0,-100.0
Participant_5318,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5320,400.0,400.0,100.0,300.0,300.0,100.0,-200.0
Participant_5321,400.0,325.0,100.0,175.0,300.0,150.0,-150.0
Participant_5322,400.0,275.0,100.0,150.0,300.0,125.0,-175.0
Participant_5323,400.0,325.0,100.0,200.0,300.0,125.0,-175.0
Participant_5324,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5325,400.0,500.0,100.0,75.0,300.0,425.0,125.0
Participant_5326,400.0,175.0,100.0,75.0,300.0,100.0,-200.0
Participant_5327,400.0,475.0,100.0,25.0,300.0,450.0,150.0
Participant_5328,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5329,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_5330,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5331,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5332,400.0,600.0,100.0,100.0,300.0,500.0,200.0
Participant_5333,400.0,675.0,100.0,25.0,300.0,650.0,350.0
Participant_5335,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5336,400.0,175.0,100.0,25.0,300.0,150.0,-150.0
Participant_5338,400.0,225.0,100.0,100.0,300.0,125.0,-175.0
Participant_5339,400.0,275.0,100.0,250.0,300.0,25.0,-275.0
Participant_5340,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5341,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5342,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_5344,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5346,400.0,250.0,100.0,75.0,300.0,175.0,-125.0
Participant_5347,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5348,400.0,575.0,100.0,50.0,300.0,525.0,225.0
Participant_5349,400.0,175.0,100.0,175.0,300.0,0.0,-300.0
Participant_5351,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5354,400.0,325.0,100.0,0.0,300.0,325.0,25.0
Participant_5356,400.0,500.0,100.0,125.0,300.0,375.0,75.0
Participant_5357,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_5358,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5360,400.0,575.0,100.0,75.0,300.0,500.0,200.0
Participant_5361,400.0,300.0,100.0,325.0,300.0,-25.0,-325.0
Participant_5363,400.0,550.0,100.0,150.0,300.0,400.0,100.0
Participant_5365,400.0,375.0,100.0,0.0,300.0,375.0,75.0
Participant_5366,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5368,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5369,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5370,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5371,400.0,300.0,100.0,350.0,300.0,-50.0,-350.0
Participant_5372,400.0,550.0,100.0,225.0,300.0,325.0,25.0
Participant_5373,400.0,275.0,100.0,250.0,300.0,25.0,-275.0
Participant_5374,400.0,275.0,100.0,225.0,300.0,50.0,-250.0
Participant_5375,400.0,525.0,100.0,75.0,300.0,450.0,150.0
Participant_5376,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5377,400.0,475.0,100.0,100.0,300.0,375.0,75.0
Participant_5378,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5380,400.0,200.0,100.0,225.0,300.0,-25.0,-325.0
Participant_5381,400.0,225.0,100.0,75.0,300.0,150.0,-150.0
Participant_5382,400.0,325.0,100.0,275.0,300.0,50.0,-250.0
Participant_5383,400.0,150.0,100.0,175.0,300.0,-25.0,-325.0
Participant_5384,400.0,300.0,100.0,250.0,300.0,50.0,-250.0
Participant_5385,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_5386,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5388,400.0,350.0,100.0,0.0,300.0,350.0,50.0
Participant_5389,400.0,225.0,100.0,100.0,300.0,125.0,-175.0
Participant_5390,400.0,300.0,100.0,275.0,300.0,25.0,-275.0
Participant_5391,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5392,400.0,200.0,100.0,175.0,300.0,25.0,-275.0
Participant_5393,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5394,400.0,300.0,100.0,175.0,300.0,125.0,-175.0
Participant_5396,400.0,375.0,100.0,325.0,300.0,50.0,-250.0
Participant_5398,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5399,400.0,325.0,100.0,0.0,300.0,325.0,25.0
Participant_5401,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5402,400.0,225.0,100.0,100.0,300.0,125.0,-175.0
Participant_5403,400.0,475.0,100.0,50.0,300.0,425.0,125.0
Participant_5404,400.0,300.0,100.0,200.0,300.0,100.0,-200.0
Participant_5405,400.0,550.0,100.0,25.0,300.0,525.0,225.0
Participant_5406,400.0,250.0,100.0,175.0,300.0,75.0,-225.0
Participant_5408,400.0,125.0,100.0,175.0,300.0,-50.0,-350.0
Participant_5409,400.0,400.0,100.0,200.0,300.0,200.0,-100.0
Participant_5410,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5411,400.0,250.0,100.0,275.0,300.0,-25.0,-325.0
Participant_5413,400.0,400.0,100.0,50.0,300.0,350.0,50.0
Participant_5415,400.0,300.0,100.0,275.0,300.0,25.0,-275.0
Participant_5416,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_5417,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5418,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5419,400.0,350.0,100.0,125.0,300.0,225.0,-75.0
Participant_5420,400.0,450.0,100.0,175.0,300.0,275.0,-25.0
Participant_5421,400.0,350.0,100.0,275.0,300.0,75.0,-225.0
Participant_5424,400.0,225.0,100.0,150.0,300.0,75.0,-225.0
Participant_5425,400.0,350.0,100.0,125.0,300.0,225.0,-75.0
Participant_5427,400.0,325.0,100.0,150.0,300.0,175.0,-125.0
Participant_5428,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_5430,400.0,425.0,100.0,225.0,300.0,200.0,-100.0
Participant_5431,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5432,400.0,375.0,100.0,200.0,300.0,175.0,-125.0
Participant_5433,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_5434,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5435,400.0,450.0,100.0,100.0,300.0,350.0,50.0
Participant_5436,400.0,475.0,100.0,200.0,300.0,275.0,-25.0
Participant_5437,400.0,275.0,100.0,150.0,300.0,125.0,-175.0
Participant_5438,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5439,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5440,400.0,200.0,100.0,75.0,300.0,125.0,-175.0
Participant_5441,400.0,425.0,100.0,325.0,300.0,100.0,-200.0
Participant_5443,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5444,400.0,425.0,100.0,0.0,300.0,425.0,125.0
Participant_5445,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_5446,400.0,375.0,100.0,75.0,300.0,300.0,0.0
Participant_5447,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5448,400.0,300.0,100.0,175.0,300.0,125.0,-175.0
Participant_5449,400.0,550.0,100.0,175.0,300.0,375.0,75.0
Participant_5450,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5451,400.0,225.0,100.0,75.0,300.0,150.0,-150.0
Participant_5452,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5453,400.0,525.0,100.0,50.0,300.0,475.0,175.0
Participant_5454,400.0,400.0,100.0,0.0,300.0,400.0,100.0
Participant_5455,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_5456,400.0,400.0,100.0,50.0,300.0,350.0,50.0
Participant_5457,400.0,400.0,100.0,150.0,300.0,250.0,-50.0
Participant_5459,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5460,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5461,400.0,350.0,100.0,275.0,300.0,75.0,-225.0
Participant_5462,400.0,275.0,100.0,150.0,300.0,125.0,-175.0
Participant_5463,400.0,225.0,100.0,200.0,300.0,25.0,-275.0
Participant_5464,400.0,425.0,100.0,200.0,300.0,225.0,-75.0
Participant_5465,400.0,500.0,100.0,25.0,300.0,475.0,175.0
Participant_5466,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_5468,400.0,550.0,100.0,125.0,300.0,425.0,125.0
Participant_5469,400.0,325.0,100.0,50.0,300.0,275.0,-25.0
Participant_5471,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5472,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5473,400.0,350.0,100.0,200.0,300.0,150.0,-150.0
Participant_5474,400.0,400.0,100.0,0.0,300.0,400.0,100.0
Participant_5476,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5477,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5478,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_5479,400.0,375.0,100.0,75.0,300.0,300.0,0.0
Participant_5480,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5481,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_5482,400.0,350.0,100.0,275.0,300.0,75.0,-225.0
Participant_5483,400.0,300.0,100.0,200.0,300.0,100.0,-200.0
Participant_5484,400.0,475.0,100.0,25.0,300.0,450.0,150.0
Participant_5485,400.0,400.0,100.0,350.0,300.0,50.0,-250.0
Participant_5486,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5487,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5488,400.0,325.0,100.0,250.0,300.0,75.0,-225.0
Participant_5489,400.0,275.0,100.0,300.0,300.0,-25.0,-325.0
Participant_5490,400.0,275.0,100.0,75.0,300.0,200.0,-100.0
Participant_5491,400.0,600.0,100.0,25.0,300.0,575.0,275.0
Participant_5492,400.0,150.0,100.0,75.0,300.0,75.0,-225.0
Participant_5493,400.0,400.0,100.0,25.0,300.0,375.0,75.0
Participant_5495,400.0,325.0,100.0,325.0,300.0,0.0,-300.0
Participant_5497,400.0,350.0,100.0,150.0,300.0,200.0,-100.0
Participant_5498,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5499,400.0,400.0,100.0,175.0,300.0,225.0,-75.0
Participant_5500,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5501,400.0,450.0,100.0,50.0,300.0,400.0,100.0
Participant_5502,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_5503,400.0,600.0,100.0,275.0,300.0,325.0,25.0
Participant_5504,400.0,575.0,100.0,150.0,300.0,425.0,125.0
Participant_5505,400.0,350.0,100.0,125.0,300.0,225.0,-75.0
Participant_5506,400.0,400.0,100.0,100.0,300.0,300.0,0.0
Participant_5507,400.0,475.0,100.0,125.0,300.0,350.0,50.0
Participant_5508,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5509,400.0,325.0,100.0,250.0,300.0,75.0,-225.0
Participant_5510,400.0,300.0,100.0,275.0,300.0,25.0,-275.0
Participant_5511,400.0,175.0,100.0,150.0,300.0,25.0,-275.0
Participant_5513,400.0,500.0,100.0,50.0,300.0,450.0,150.0
Participant_5515,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5518,400.0,425.0,100.0,225.0,300.0,200.0,-100.0
Participant_5519,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_5520,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5521,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5522,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5523,400.0,200.0,100.0,0.0,300.0,200.0,-100.0
Participant_5524,400.0,375.0,100.0,200.0,300.0,175.0,-125.0
Participant_5525,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5527,400.0,400.0,100.0,250.0,300.0,150.0,-150.0
Participant_5529,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5530,400.0,300.0,100.0,225.0,300.0,75.0,-225.0
Participant_5531,400.0,525.0,100.0,150.0,300.0,375.0,75.0
Participant_5532,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5533,400.0,375.0,100.0,350.0,300.0,25.0,-275.0
Participant_5535,400.0,375.0,100.0,300.0,300.0,75.0,-225.0
Participant_5536,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5537,400.0,625.0,100.0,0.0,300.0,625.0,325.0
Participant_5538,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5540,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5541,400.0,350.0,100.0,150.0,300.0,200.0,-100.0
Participant_5542,400.0,475.0,100.0,125.0,300.0,350.0,50.0
Participant_5543,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5546,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5548,400.0,325.0,100.0,300.0,300.0,25.0,-275.0
Participant_5549,400.0,425.0,100.0,175.0,300.0,250.0,-50.0
Participant_5550,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5552,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5553,400.0,200.0,100.0,75.0,300.0,125.0,-175.0
Participant_5555,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5557,400.0,575.0,100.0,225.0,300.0,350.0,50.0
Participant_5558,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5559,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5560,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5561,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5562,400.0,275.0,100.0,150.0,300.0,125.0,-175.0
Participant_5563,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5564,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5566,400.0,525.0,100.0,200.0,300.0,325.0,25.0
Participant_5568,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5569,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5570,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_5571,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5572,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_5573,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5574,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5575,400.0,325.0,100.0,175.0,300.0,150.0,-150.0
Participant_5576,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5577,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_5580,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5581,400.0,350.0,100.0,0.0,300.0,350.0,50.0
Participant_5582,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5584,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5585,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5586,400.0,300.0,100.0,250.0,300.0,50.0,-250.0
Participant_5587,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5588,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_5589,400.0,200.0,100.0,125.0,300.0,75.0,-225.0
Participant_5590,400.0,275.0,100.0,200.0,300.0,75.0,-225.0
Participant_5591,400.0,325.0,100.0,300.0,300.0,25.0,-275.0
Participant_5592,400.0,350.0,100.0,0.0,300.0,350.0,50.0
Participant_5593,400.0,475.0,100.0,250.0,300.0,225.0,-75.0
Participant_5594,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5595,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5596,400.0,350.0,100.0,50.0,300.0,300.0,0.0
Participant_5597,400.0,225.0,100.0,200.0,300.0,25.0,-275.0
Participant_5598,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5600,400.0,400.0,100.0,100.0,300.0,300.0,0.0
Participant_5601,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5602,400.0,275.0,100.0,250.0,300.0,25.0,-275.0
Participant_5603,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5604,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_5605,400.0,250.0,100.0,150.0,300.0,100.0,-200.0
Participant_5607,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5608,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_5609,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5610,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5611,400.0,400.0,100.0,225.0,300.0,175.0,-125.0
Participant_5612,400.0,575.0,100.0,175.0,300.0,400.0,100.0
Participant_5613,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5614,400.0,275.0,100.0,100.0,300.0,175.0,-125.0
Participant_5615,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5616,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5617,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5620,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_5621,400.0,375.0,100.0,350.0,300.0,25.0,-275.0
Participant_5622,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5623,400.0,375.0,100.0,100.0,300.0,275.0,-25.0
Participant_5624,400.0,275.0,100.0,275.0,300.0,0.0,-300.0
Participant_5625,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5628,400.0,350.0,100.0,200.0,300.0,150.0,-150.0
Participant_5630,400.0,250.0,100.0,175.0,300.0,75.0,-225.0
Participant_5631,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_5632,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5633,400.0,250.0,100.0,100.0,300.0,150.0,-150.0
Participant_5634,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5635,400.0,550.0,100.0,75.0,300.0,475.0,175.0
Participant_5637,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_5638,400.0,350.0,100.0,300.0,300.0,50.0,-250.0
Participant_5639,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_5640,400.0,250.0,100.0,0.0,300.0,250.0,-50.0
Participant_5641,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5642,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5643,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5644,400.0,450.0,100.0,25.0,300.0,425.0,125.0
Participant_5645,400.0,325.0,100.0,25.0,300.0,300.0,0.0
Participant_5646,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5647,400.0,525.0,100.0,75.0,300.0,450.0,150.0
Participant_5648,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5649,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5652,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_5653,400.0,425.0,100.0,250.0,300.0,175.0,-125.0
Participant_5654,400.0,325.0,100.0,200.0,300.0,125.0,-175.0
Participant_5656,400.0,250.0,100.0,175.0,300.0,75.0,-225.0
Participant_5657,400.0,350.0,100.0,275.0,300.0,75.0,-225.0
Participant_5658,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_5659,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_5660,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_5662,400.0,475.0,100.0,25.0,300.0,450.0,150.0
Participant_5663,400.0,500.0,100.0,25.0,300.0,475.0,175.0
Participant_5664,400.0,425.0,100.0,350.0,300.0,75.0,-225.0
Participant_5665,400.0,425.0,100.0,175.0,300.0,250.0,-50.0
Participant_5666,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_5667,400.0,250.0,100.0,100.0,300.0,150.0,-150.0
Participant_5669,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_5672,400.0,450.0,100.0,275.0,300.0,175.0,-125.0
Participant_5674,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_5675,400.0,275.0,100.0,75.0,300.0,200.0,-100.0
Participant_5676,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5677,400.0,425.0,100.0,0.0,300.0,425.0,125.0
Participant_5678,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_5679,400.0,275.0,100.0,200.0,300.0,75.0,-225.0
Participant_5680,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_5681,400.0,425.0,100.0,400.0,300.0,25.0,-275.0
Participant_5682,400.0,175.0,100.0,100.0,300.0,75.0,-225.0
Participant_5683,400.0,150.0,100.0,175.0,300.0,-25.0,-325.0
Participant_5684,400.0,450.0,100.0,25.0,300.0,425.0,125.0
Participant_5685,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5686,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_5687,400.0,400.0,100.0,300.0,300.0,100.0,-200.0
Participant_5688,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_5689,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_5690,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_5691,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5692,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_5693,400.0,350.0,100.0,150.0,300.0,200.0,-100.0
Participant_5694,400.0,225.0,100.0,150.0,300.0,75.0,-225.0
Participant_5695,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5696,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_5697,400.0,400.0,100.0,225.0,300.0,175.0,-125.0
Participant_5698,400.0,350.0,100.0,225.0,300.0,125.0,-175.0
Participant_5699,400.0,475.0,100.0,50.0,300.0,425.0,125.0
Participant_5701,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_5703,400.0,175.0,100.0,100.0,300.0,75.0,-225.0
Participant_5705,400.0,400.0,100.0,350.0,300.0,50.0,-250.0
Participant_5706,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_5707,400.0,425.0,100.0,25.0,300.0,400.0,100.0
